"REF_DATE","GEO","DGUID","Traveller category","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010-07","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11937","","","","0"
"2010-08","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11189","","","","0"
"2010-09","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11010","","","","0"
"2010-10","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11619","","","","0"
"2010-11","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11227","","","","0"
"2010-12","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11255","","","","0"
"2011-01","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","10918","","","","0"
"2011-02","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","10656","","","","0"
"2011-03","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11248","","","","0"
"2011-04","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11011","","","","0"
"2011-05","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","10758","","","","0"
"2011-06","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","9418","","","","0"
"2011-07","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","9990","","","","0"
"2011-08","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","10441","","","","0"
"2011-09","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","10938","","","","0"
"2011-10","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11200","","","","0"
"2011-11","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11400","","","","0"
"2011-12","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11120","","","","0"
"2012-01","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11750","","","","0"
"2012-02","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11262","","","","0"
"2012-03","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11701","","","","0"
"2012-04","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11263","","","","0"
"2012-05","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","10981","","","","0"
"2012-06","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11546","","","","0"
"2012-07","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11345","","","","0"
"2012-08","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11520","","","","0"
"2012-09","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11110","","","","0"
"2012-10","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","10702","","","","0"
"2012-11","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","10676","","","","0"
"2012-12","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11487","","","","0"
"2013-01","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","10809","","","","0"
"2013-02","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11521","","","","0"
"2013-03","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","10813","","","","0"
"2013-04","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11606","","","","0"
"2013-05","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11974","","","","0"
"2013-06","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11530","","","","0"
"2013-07","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","10790","","","","0"
"2013-08","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11413","","","","0"
"2013-09","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11458","","","","0"
"2013-10","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11287","","","","0"
"2013-11","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11572","","","","0"
"2013-12","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","9757","","","","0"
"2014-01","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11129","","","","0"
"2014-02","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11373","","","","0"
"2014-03","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11200","","","","0"
"2014-04","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","10822","","","","0"
"2014-05","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","10987","","","","0"
"2014-06","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11055","","","","0"
"2014-07","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11212","","","","0"
"2014-08","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11072","","","","0"
"2014-09","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11043","","","","0"
"2014-10","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","10965","","","","0"
"2014-11","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","10625","","","","0"
"2014-12","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","10830","","","","0"
"2015-01","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11663","","","","0"
"2015-02","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","10332","","","","0"
"2015-03","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","10120","","","","0"
"2015-04","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","10387","","","","0"
"2015-05","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","9660","","","","0"
"2015-06","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","8810","","","","0"
"2015-07","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","9697","","","","0"
"2015-08","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","9296","","","","0"
"2015-09","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","9743","","","","0"
"2015-10","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","10052","","","","0"
"2015-11","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","9782","","","","0"
"2015-12","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","10412","","","","0"
"2016-01","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","9947","","","","0"
"2016-02","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11617","","","","0"
"2016-03","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","11419","","","","0"
"2016-04","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","10433","","","","0"
"2016-05","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","10142","","","","0"
"2016-06","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","9598","","","","0"
"2016-07","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","9762","","","","0"
"2016-08","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","8003","","","","0"
"2016-09","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","8785","","","","0"
"2016-10","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","8936","","","","0"
"2016-11","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","9252","","","","0"
"2016-12","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","8650","","","","0"
"2017-01","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","9064","","","","0"
"2017-02","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","9269","","","","0"
"2017-03","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","9283","","","","0"
"2017-04","Saskatchewan","2016A000247","Total non resident travellers","Persons","249","units","0","v32214458","8.1","9583","","","","0"
